322.44 33543.0
331.24 33145.9
327.9 34302.5
333.6 35078.0
333.96 36426.9
228.72 37315.0
136.23 22602.7
115.95 15888.1
112.21 12182.7
111.85 9894.0
111.06 7255.2
111.64 5254.4
112.29 4169.3
113.69 3331.7
114.1 2446.7
115.08 1888.1
115.17 1533.5
135.9 1006.2
116.77 795.8
