fma 4.395643442341944 4.315975384373493 4.463334077345521 3.816578879158616 3.6457778514660277 3.960196139441926 2.2313248811257016 2.0893501101212633 2.2976720342473564
dot 44.2364577999518 30.33194777025156 58.920888651012476 26.50539790971703 25.03116625936467 28.025042716346533 5.312236877434913 4.837119689477371 5.602557998693867
conv1d 4.921876350153406 4.776728528132044 5.014067648399367 4.695121921434922 4.514257373489311 4.825461296162956 2.5694473721034177 1.9026438236112573 2.8897130965999698
