fma 4.412266733445468 4.282981288685956 4.464561006186982 4.229128674143986 4.038644660573929 4.3145896766696845
dot 73.0630483898221 71.4135650307928 75.27096534023003 63.91127591442857 52.26984496747538 71.2241481988746
conv1d 4.89957357029574 4.810444020567199 4.970659672208611 4.8159239505405615 4.708452700267492 4.870265057332917
