fma 2359.0083151961603 2357.5610708310096 2361.182516408323 2314.42977911099 2172.0361365613962 2353.6465237527386
dot 4004.9678334910122 3991.75011786893 4012.56018957346 3218.335415956681 3203.6569920844327 3228.1142466481824
conv1d 439.06510662776844 423.0518011546543 449.11799010181886 317.7031389771359 305.7028808084703 321.5202068369445
