fma 2.6534950331174794 1.0299450755485435 4.401732441668407 2.1454957018799745 2.016207680071551 2.188428201331705
dot 66.3098754765573 52.24284438059149 73.9491511329312 34.610736294531016 30.30425523357456 36.609985305586626
conv1d 4.912741333922357 4.745691010762961 5.008919242971883 2.7742078863219013 2.7388601185876955 2.8265880453292715
